DateTime,temp_f,humidity,pressure,pm1_0a,pm2_5a,pm10_0a,pm1_0b,pm2_5b,pm10_0b
2024-06-02 18:08:00,89.0,60.0,982.89,11.22,16.54,17.75,10.84,15.6,16.02
2024-06-02 18:10:00,89.0,60.0,982.88,12.02,18.0,19.39,11.29,16.43,16.61
2024-06-02 18:12:00,89.0,60.0,982.86,13.77,20.91,21.47,12.97,18.02,18.17
2024-06-02 18:14:00,89.0,60.0,982.92,13.2,19.46,21.27,13.4,18.41,19.09
2024-06-02 18:16:00,89.0,59.0,982.82,14.0,19.25,20.02,13.22,18.36,18.49
2024-06-02 18:18:00,90.0,59.0,982.87,13.38,19.09,20.18,12.65,18.15,18.15
2024-06-02 18:20:00,90.0,59.0,982.89,13.36,19.48,20.2,12.73,17.59,18.11
2024-06-02 18:22:00,90.0,60.0,982.93,13.04,19.51,19.89,12.67,18.21,18.28
2024-06-02 18:24:00,90.0,60.0,982.99,12.31,17.17,17.5,10.98,15.66,15.66
2024-06-02 18:26:00,90.0,60.0,982.96,11.84,15.91,17.07,10.84,15.3,15.77
2024-06-02 18:28:00,90.0,61.0,982.95,10.66,16.61,17.8,11.44,16.29,16.35
2024-06-02 18:30:00,90.0,61.0,983.05,12.61,18.75,20.23,11.62,16.26,16.45
2024-06-02 18:32:00,90.0,60.0,983.1,11.85,18.0,19.0,11.14,15.67,15.78
2024-06-02 18:34:00,90.0,61.0,983.16,14.68,20.38,22.38,13.04,17.82,18.04
2024-06-02 18:36:00,90.0,62.0,983.17,16.0,22.65,24.09,15.18,21.49,21.67
2024-06-02 18:38:00,90.0,62.0,983.17,17.57,23.7,24.68,15.7,22.67,22.91
2024-06-02 18:40:00,90.0,62.0,983.13,18.97,26.51,26.92,17.87,26.09,26.31
2024-06-02 18:42:00,90.0,62.0,983.07,21.19,31.54,33.14,18.74,26.02,26.88
2024-06-02 18:44:00,90.0,62.0,983.05,21.5,31.62,33.5,20.04,28.11,28.47
2024-06-02 18:46:00,90.0,62.0,983.06,21.55,31.61,32.89,20.05,29.04,29.61
2024-06-02 18:48:00,90.0,62.0,983.07,20.47,29.17,30.64,18.62,27.33,27.35
2024-06-02 18:50:00,90.0,62.0,983.07,19.11,29.07,30.31,19.02,26.3,26.63
2024-06-02 18:52:00,90.0,62.0,983.17,19.2,27.94,29.15,17.97,25.97,26.38
2024-06-02 18:54:00,90.0,62.0,983.31,18.56,27.74,28.49,17.17,24.26,24.64
2024-06-02 18:56:00,90.0,62.0,983.37,17.28,24.57,25.93,17.69,24.2,24.26
2024-06-02 18:58:00,90.0,62.0,983.34,17.53,24.2,24.2,16.12,23.58,24.42
2024-06-02 19:00:00,90.0,62.0,983.31,17.48,26.3,28.11,15.33,22.76,22.84
2024-06-02 19:02:00,90.0,61.0,983.32,16.41,23.66,25.14,14.21,19.67,20.04
2024-06-02 19:04:00,88.0,61.0,982.14,15.22,23.62,25.09,14.36,21.81,22.22
2024-06-02 19:06:00,90.0,62.0,983.32,14.98,21.27,22.76,14.05,20.58,21.11
2024-06-02 19:08:00,90.0,62.0,983.25,16.05,24.05,25.4,14.69,21.56,22.02
2024-06-02 19:10:00,90.0,63.0,983.28,15.93,23.58,24.72,14.78,21.51,22.2
2024-06-02 19:12:00,90.0,63.0,983.22,15.38,22.76,23.93,14.26,20.86,21.4
2024-06-02 19:14:00,90.0,63.0,983.23,14.89,23.0,25.47,14.16,20.5,20.93
2024-06-02 19:16:00,90.0,63.0,983.22,14.27,22.93,23.59,15.48,22.83,23.15
2024-06-02 19:18:00,90.0,63.0,983.23,16.02,24.5,26.14,15.48,22.1,23.0
2024-06-02 19:20:00,89.0,63.0,983.23,15.66,23.54,26.02,15.17,22.78,23.24
2024-06-02 19:22:00,89.0,63.0,983.22,15.88,24.82,25.52,13.98,20.81,21.21
2024-06-02 19:24:00,89.0,63.0,983.29,15.14,23.07,24.62,14.88,21.12,21.16
2024-06-02 19:26:00,89.0,62.0,983.39,15.07,21.22,23.03,14.11,21.19,21.37
2024-06-02 19:28:00,89.0,63.0,983.37,14.37,21.58,22.36,14.14,20.66,20.77
2024-06-02 19:30:00,89.0,63.0,983.39,15.3,23.25,24.2,15.21,23.04,24.25
2024-06-02 19:32:00,89.0,63.0,983.4,16.36,23.66,25.0,15.41,22.43,23.17
2024-06-02 19:34:00,89.0,63.0,983.41,15.57,22.9,24.03,15.18,21.82,22.81
2024-06-02 19:36:00,89.0,64.0,983.46,17.95,25.46,27.7,16.81,24.17,24.54
2024-06-02 19:38:00,89.0,64.0,983.49,19.91,29.13,31.18,19.0,27.49,28.41
2024-06-02 19:40:00,89.0,64.0,983.53,20.53,28.67,31.34,18.42,27.24,27.51
2024-06-02 19:42:00,89.0,63.0,983.55,18.63,28.23,30.09,18.72,27.19,27.95
2024-06-02 19:44:00,88.0,63.0,982.39,19.36,29.29,30.12,18.24,26.93,27.45
2024-06-02 19:46:00,89.0,64.0,983.65,18.78,28.64,29.97,17.84,26.84,27.32
2024-06-02 19:48:00,89.0,64.0,983.69,19.04,27.81,30.3,17.26,24.56,25.76
2024-06-02 19:50:00,89.0,64.0,983.7,18.47,28.44,29.6,16.72,25.04,25.54
2024-06-02 19:52:00,89.0,64.0,983.75,17.17,26.52,28.46,16.5,24.25,24.8
2024-06-02 19:54:00,89.0,63.0,983.74,16.1,24.48,25.67,15.93,24.14,24.69
2024-06-02 19:56:00,89.0,64.0,983.75,16.5,24.14,25.4,15.13,22.38,22.47
2024-06-02 19:58:00,89.0,64.0,983.82,15.23,23.84,25.18,15.3,23.4,24.53
2024-06-02 20:00:00,89.0,64.0,983.87,14.4,21.04,21.58,13.09,19.27,19.89
2024-06-02 20:02:00,89.0,64.0,983.92,12.72,20.77,22.05,12.65,18.21,18.21
2024-06-02 20:04:00,89.0,64.0,983.96,11.21,17.68,18.25,11.66,16.53,16.83
2024-06-02 20:06:00,89.0,63.0,984.04,11.33,16.5,17.05,11.07,16.51,16.74
2024-06-02 20:08:00,89.0,64.0,984.03,10.81,15.49,17.76,10.09,14.23,14.54
2024-06-02 20:10:00,89.0,64.0,984.06,10.48,16.89,18.18,9.7,14.09,14.49
2024-06-02 20:12:00,89.0,64.0,984.06,10.61,16.14,17.04,9.61,15.41,15.88
2024-06-02 20:14:00,89.0,64.0,984.02,11.46,17.42,18.95,10.21,15.16,15.75
2024-06-02 20:16:00,89.0,64.0,984.12,10.63,15.17,16.44,10.44,15.82,15.98
2024-06-02 20:18:00,89.0,64.0,984.11,10.58,17.95,19.09,10.0,15.65,16.53
2024-06-02 20:20:00,88.0,64.0,984.17,10.02,15.19,16.66,9.65,14.76,14.84
2024-06-02 20:22:00,88.0,64.0,984.22,10.59,15.84,17.12,10.21,14.69,14.93
2024-06-02 20:24:00,88.0,64.0,984.27,10.55,15.75,17.35,9.72,14.75,14.79
2024-06-02 20:26:00,88.0,64.0,984.32,9.75,15.98,16.74,10.18,14.98,15.7
2024-06-02 20:28:00,88.0,64.0,984.38,9.13,14.58,14.78,9.14,14.05,14.14
2024-06-02 20:30:00,88.0,64.0,984.38,9.31,14.36,15.84,9.46,13.65,14.16
2024-06-02 20:32:00,88.0,64.0,984.47,9.52,13.48,14.14,8.98,13.14,13.45
2024-06-02 20:34:00,88.0,64.0,984.48,9.23,15.62,16.68,8.96,12.56,12.74
2024-06-02 20:36:00,88.0,64.0,984.48,8.96,14.3,14.86,9.7,13.14,13.46
2024-06-02 20:38:00,88.0,64.0,984.53,8.78,13.26,13.7,8.93,11.93,12.16
2024-06-02 20:40:00,88.0,64.0,984.55,8.05,13.02,13.47,8.68,13.75,13.98
2024-06-02 20:42:00,88.0,64.0,984.58,8.71,13.71,14.95,7.95,12.23,12.41
2024-06-02 20:44:00,88.0,64.0,984.6,8.27,12.33,13.49,8.33,12.0,12.59
2024-06-02 20:46:00,88.0,64.0,984.62,7.88,12.59,14.12,7.35,11.53,11.93
2024-06-02 20:48:00,88.0,64.0,984.68,8.03,12.41,13.53,8.13,11.98,12.33
2024-06-02 20:50:00,88.0,64.0,984.71,8.11,12.95,13.68,7.95,11.86,12.26
2024-06-02 20:52:00,88.0,64.0,984.76,7.77,11.38,12.07,7.74,11.6,11.91
2024-06-02 20:54:00,88.0,64.0,984.75,8.95,13.49,13.61,8.63,11.54,11.54
2024-06-02 20:56:00,88.0,64.0,984.79,8.8,13.17,13.82,7.62,11.0,11.13
2024-06-02 20:58:00,88.0,64.0,984.77,9.36,14.57,15.66,8.74,12.88,13.45
2024-06-02 21:00:00,88.0,64.0,984.78,9.1,14.0,15.29,8.67,13.28,14.13
2024-06-02 21:02:00,88.0,64.0,984.82,9.76,14.4,15.79,8.75,12.89,13.14
2024-06-02 21:04:00,88.0,64.0,984.82,8.95,14.4,15.31,9.52,13.83,14.09
2024-06-02 21:06:00,88.0,64.0,984.82,8.98,13.96,14.81,8.46,13.65,14.05
2024-06-02 21:08:00,87.0,64.0,984.79,8.76,14.19,15.17,8.35,14.49,14.85
2024-06-02 21:10:00,87.0,64.0,984.89,9.76,14.6,15.72,8.67,13.14,13.56
2024-06-02 21:12:00,87.0,64.0,984.84,8.75,14.35,15.04,8.58,13.02,13.72
2024-06-02 21:14:00,87.0,64.0,984.84,8.78,13.5,14.93,8.42,12.3,12.58
2024-06-02 21:16:00,87.0,64.0,984.85,8.1,12.85,13.56,8.54,11.82,11.98
2024-06-02 21:18:00,87.0,64.0,984.91,7.78,11.98,12.87,7.77,11.53,11.91
2024-06-02 21:20:00,87.0,64.0,984.91,8.24,12.12,12.17,8.72,12.81,13.07
2024-06-02 21:22:00,87.0,64.0,984.96,8.14,12.44,13.96,7.33,11.91,12.53
2024-06-02 21:24:00,87.0,64.0,984.97,7.7,11.93,12.88,7.53,11.64,11.97
2024-06-02 21:26:00,87.0,64.0,984.97,7.68,13.16,13.89,7.05,9.76,10.57
2024-06-02 21:28:00,87.0,64.0,984.95,7.72,12.28,13.44,6.96,10.41,10.7
2024-06-02 21:30:00,87.0,64.0,985.01,7.79,12.02,13.02,6.69,10.12,10.76
2024-06-02 21:32:00,87.0,64.0,984.76,7.75,11.77,13.36,6.95,9.93,10.25
2024-06-02 21:34:00,87.0,64.0,985.06,6.79,10.49,11.67,6.22,9.02,9.24
2024-06-02 21:36:00,87.0,64.0,985.03,7.05,10.88,11.58,6.78,10.45,10.58
2024-06-02 21:38:00,87.0,64.0,985.09,7.19,10.33,12.0,6.29,9.36,9.93
2024-06-02 21:40:00,87.0,64.0,985.13,6.31,10.36,11.25,5.8,9.56,9.73
2024-06-02 21:42:00,87.0,64.0,985.14,6.71,10.39,11.51,6.44,9.91,10.63
2024-06-02 21:44:00,87.0,64.0,985.15,6.91,11.47,12.78,6.71,9.69,10.12
2024-06-02 21:46:00,87.0,64.0,985.15,7.09,11.26,14.28,6.26,10.38,10.66
2024-06-02 21:48:00,85.0,64.0,984.07,6.55,9.98,11.1,6.64,9.16,10.15
2024-06-02 21:50:00,87.0,64.0,985.14,6.77,11.36,11.61,5.56,9.02,9.37
2024-06-02 21:52:00,87.0,64.0,985.15,6.78,11.45,13.18,6.47,10.27,10.63
2024-06-02 21:54:00,87.0,64.0,985.13,7.11,11.12,13.32,7.05,10.68,11.56
2024-06-02 21:56:00,87.0,64.0,985.12,6.76,10.69,12.83,6.05,9.85,10.31
2024-06-02 21:58:00,86.0,63.0,985.11,7.22,11.96,12.49,6.02,9.62,10.02
2024-06-02 22:00:00,86.0,64.0,985.12,6.12,9.04,9.44,6.02,8.95,9.45
2024-06-02 22:02:00,86.0,64.0,985.13,5.88,9.81,11.58,5.55,8.6,8.95
2024-06-02 22:04:00,86.0,64.0,985.13,5.37,9.69,10.87,5.11,7.77,8.18
2024-06-02 22:06:00,86.0,63.0,985.13,5.54,9.11,10.46,5.25,7.75,8.14
2024-06-02 22:08:00,86.0,63.0,985.14,5.07,8.67,8.93,5.67,8.73,9.02
2024-06-02 22:10:00,84.0,63.0,983.02,5.21,8.55,9.41,5.76,8.93,9.4
2024-06-02 22:12:00,86.0,63.0,985.24,5.76,10.29,11.65,5.57,8.21,8.47
2024-06-02 22:14:00,86.0,63.0,985.27,5.05,8.58,9.19,4.93,8.24,8.43
2024-06-02 22:16:00,86.0,63.0,985.33,5.57,8.98,10.05,5.38,8.2,8.51
2024-06-02 22:18:00,86.0,63.0,985.28,5.52,8.98,9.93,5.45,9.29,9.64
2024-06-02 22:20:00,86.0,63.0,985.34,5.28,9.32,10.26,5.71,7.8,8.02
2024-06-02 22:22:00,86.0,64.0,985.37,5.8,9.93,11.29,5.88,10.58,11.32
2024-06-02 22:24:00,86.0,63.0,985.39,5.81,9.74,12.13,5.62,8.54,8.98
2024-06-02 22:26:00,85.0,64.0,985.41,5.4,9.22,10.62,5.86,9.37,9.93
2024-06-02 22:28:00,85.0,64.0,985.45,5.91,10.19,11.24,5.38,8.47,8.73
2024-06-02 22:30:00,85.0,64.0,985.44,5.98,10.91,11.95,5.24,8.17,8.48
2024-06-02 22:32:00,85.0,64.0,985.41,5.46,9.83,10.22,5.88,8.97,9.28
2024-06-02 22:34:00,85.0,64.0,985.42,5.55,9.66,10.81,5.5,8.72,9.12
2024-06-02 22:36:00,85.0,64.0,985.45,6.09,9.72,10.96,5.94,9.15,9.76
2024-06-02 22:38:00,84.0,64.0,984.12,6.23,9.36,10.77,6.26,10.81,10.98
2024-06-02 22:40:00,85.0,64.0,985.38,6.4,11.16,11.95,5.69,9.57,10.11
2024-06-02 22:42:00,85.0,64.0,985.45,7.45,12.88,14.23,6.6,9.74,10.11
2024-06-02 22:44:00,85.0,64.0,985.43,6.63,11.52,12.19,6.0,9.81,10.12
2024-06-02 22:46:00,85.0,64.0,985.49,6.93,11.98,13.04,6.43,10.95,11.24
2024-06-02 22:48:00,85.0,64.0,985.52,6.05,10.18,10.91,6.47,10.87,11.36
2024-06-02 22:50:00,85.0,64.0,985.55,6.91,12.36,14.05,5.74,9.43,10.1
2024-06-02 22:52:00,85.0,64.0,985.53,6.45,10.64,12.18,5.74,9.9,10.17
2024-06-02 22:54:00,85.0,64.0,985.56,6.04,10.26,11.05,6.09,9.21,9.69
2024-06-02 22:56:00,85.0,64.0,985.625,5.25,8.434999999999999,9.379999999999999,5.5649999999999995,8.57,8.985
2024-06-02 22:58:00,85.0,64.0,985.57,5.16,9.61,10.79,4.83,7.81,7.81
2024-06-02 23:00:00,85.0,64.0,985.55,4.72,8.57,9.39,4.53,6.71,7.34
2024-06-02 23:02:00,85.0,63.0,985.57,4.49,7.33,7.76,5.23,7.89,8.16
2024-06-02 23:04:00,85.0,63.0,985.54,4.53,7.5,8.52,4.43,7.18,7.5
2024-06-02 23:06:00,85.0,63.0,985.52,5.12,8.31,9.88,4.7,7.45,7.64
2024-06-02 23:08:00,85.0,63.0,985.51,5.28,8.49,8.81,4.75,8.12,8.21
2024-06-02 23:10:00,85.0,63.0,985.47,4.81,8.33,9.94,5.02,7.85,7.95
2024-06-02 23:12:00,85.0,63.0,985.36,4.71,8.38,9.03,4.32,7.86,8.19
2024-06-02 23:14:00,85.0,63.0,985.36,4.76,7.97,8.97,4.49,7.49,7.91
2024-06-02 23:16:00,85.0,63.0,985.34,5.59,9.55,11.07,5.26,8.1,8.1
2024-06-02 23:18:00,85.0,63.0,985.34,4.83,8.66,10.29,4.32,6.96,7.26
2024-06-02 23:20:00,85.0,63.0,985.28,4.04,7.59,8.27,4.55,7.07,7.21
2024-06-02 23:22:00,85.0,63.0,985.32,4.84,8.6,9.55,4.88,7.7,8.14
2024-06-02 23:24:00,84.0,64.0,984.44,4.93,9.02,10.31,5.04,7.82,7.91
2024-06-02 23:26:00,85.0,64.0,985.24,5.41,8.84,9.29,5.07,7.89,8.0
2024-06-02 23:28:00,85.0,63.0,985.2,6.04,9.32,9.88,5.72,8.77,9.09
2024-06-02 23:30:00,83.0,64.0,984.02,5.96,9.54,10.63,6.0,9.3,9.63
2024-06-02 23:32:00,85.0,64.0,985.24,6.96,12.24,13.29,6.49,10.84,11.19
2024-06-02 23:34:00,85.0,64.0,985.25,6.58,11.54,12.98,7.13,11.58,11.85
2024-06-02 23:36:00,85.0,64.0,985.28,7.89,14.04,16.13,7.17,11.19,12.02
2024-06-02 23:38:00,85.0,64.0,985.18,7.95,12.86,14.12,7.25,11.09,11.09
2024-06-02 23:40:00,85.0,64.0,985.16,8.64,13.07,14.05,7.6,12.41,13.1
2024-06-02 23:42:00,85.0,64.0,985.13,9.2,16.0,17.18,8.4,13.09,13.55
2024-06-02 23:44:00,85.0,64.0,985.12,8.95,14.51,16.12,8.22,12.82,13.51
2024-06-02 23:46:00,85.0,64.0,985.07,10.03,16.12,19.33,8.19,13.57,14.48
2024-06-02 23:48:00,85.0,64.0,985.08,10.83,17.52,20.56,9.09,16.09,16.57
2024-06-02 23:50:00,85.0,64.0,985.06,10.4,16.96,17.87,10.57,16.48,17.62
2024-06-02 23:52:00,85.0,64.0,985.06,10.64,17.78,18.76,10.09,15.91,16.31
2024-06-02 23:54:00,85.0,64.0,984.97,10.4,16.71,18.09,9.98,15.62,15.91
2024-06-02 23:56:00,85.0,64.0,984.99,10.07,15.61,16.39,8.95,13.93,14.44
2024-06-02 23:58:00,84.0,64.0,985.0,8.67,14.79,15.78,8.04,13.13,13.6
2024-06-03 00:02:00,84.0,64.0,984.96,9.45,14.23,15.85,8.75,13.93,14.47
2024-06-03 00:04:00,85.0,64.0,984.95,8.88,13.46,14.93,8.24,13.18,13.62
2024-06-03 00:06:00,85.0,64.0,984.97,8.14,13.0,14.46,8.27,12.16,12.59
2024-06-03 00:08:00,85.0,64.0,984.9,8.55,12.21,13.23,8.18,11.11,11.37
2024-06-03 00:10:00,85.0,64.0,984.92,8.2,12.67,12.94,8.12,12.07,12.39
2024-06-03 00:12:00,85.0,64.0,984.85,8.51,12.82,14.16,7.73,10.91,10.91
2024-06-03 00:14:00,85.0,64.0,984.8,7.91,12.96,13.73,7.11,11.17,11.85
2024-06-03 00:16:00,85.0,64.0,984.81,8.07,12.91,13.79,7.14,10.58,11.14
2024-06-03 00:18:00,85.0,64.0,984.76,7.36,10.8,11.15,6.93,10.91,11.47
2024-06-03 00:20:00,85.0,64.0,984.75,7.29,11.61,12.75,7.25,10.88,11.17
2024-06-03 00:22:00,85.0,64.0,984.7,6.83,11.52,12.33,7.72,10.98,11.47
2024-06-03 00:24:00,85.0,64.0,984.75,6.75,11.93,12.32,7.13,10.6,10.96
2024-06-03 00:26:00,85.0,64.0,984.68,7.24,12.59,13.07,7.41,10.37,10.65
2024-06-03 00:28:00,85.0,64.0,984.65,7.63,12.41,13.58,7.46,10.86,10.89
2024-06-03 00:30:00,85.0,64.0,984.66,7.55,13.21,14.15,7.54,11.35,11.35
2024-06-03 00:32:00,85.0,64.0,984.6,7.12,11.38,12.41,7.47,11.41,11.64
2024-06-03 00:34:00,85.0,64.0,984.57,6.98,10.49,11.47,7.22,10.85,10.98
2024-06-03 00:36:00,85.0,64.0,984.51,7.05,11.93,12.82,7.44,11.71,11.85
2024-06-03 00:38:00,82.0,64.0,982.87,6.75,11.51,12.81,6.85,11.19,11.42
2024-06-03 00:40:00,84.0,64.0,984.46,6.18,11.7,12.37,6.81,11.29,11.88
2024-06-03 00:42:00,84.0,64.0,984.53,6.6,11.6,12.75,6.51,10.51,11.32
2024-06-03 00:44:00,84.0,65.0,984.48,7.04,11.39,12.72,6.57,10.18,10.68
2024-06-03 00:46:00,84.0,64.0,984.51,7.1,10.9,11.83,6.64,10.23,10.8
2024-06-03 00:48:00,84.0,65.0,984.47,7.15,11.69,12.4,6.64,10.21,10.79
2024-06-03 00:50:00,84.0,65.0,984.45,7.25,11.64,12.5,6.68,10.59,10.59
2024-06-03 00:52:00,84.0,65.0,984.45,7.2,12.19,12.78,7.18,11.3,11.39
2024-06-03 00:54:00,84.0,65.0,984.5,6.57,11.27,12.54,5.93,10.29,10.58
2024-06-03 00:56:00,84.0,65.0,984.47,5.91,9.7,10.67,6.14,9.63,9.7
2024-06-03 00:58:00,84.0,65.0,984.47,6.87,11.47,11.71,6.14,9.54,9.71
2024-06-03 01:00:00,84.0,65.0,984.41,6.71,10.71,11.18,6.91,10.42,10.65
2024-06-03 01:02:00,84.0,65.0,984.44,7.34,11.62,12.72,7.3,11.41,11.7
2024-06-03 01:04:00,84.0,65.0,984.45,7.98,12.62,13.53,7.24,11.07,11.38
2024-06-03 01:06:00,84.0,65.0,984.49,7.76,12.48,14.19,7.3,11.77,12.55
2024-06-03 01:08:00,84.0,65.0,984.45,7.68,12.14,13.66,7.38,11.46,11.61
2024-06-03 01:10:00,84.0,65.0,984.46,7.3,12.42,14.06,6.88,11.04,11.28
2024-06-03 01:12:00,84.0,65.0,984.49,7.14,11.74,12.69,6.96,11.34,12.16
2024-06-03 01:14:00,84.0,65.0,984.44,7.89,12.61,13.6,7.24,11.76,12.24
2024-06-03 01:16:00,84.0,65.0,984.38,7.48,12.86,13.86,7.39,11.15,11.51
2024-06-03 01:18:00,84.0,65.0,984.36,7.29,12.52,13.04,7.62,11.75,12.09
2024-06-03 01:20:00,84.0,65.0,984.38,7.25,12.51,13.15,7.32,11.42,11.63
2024-06-03 01:22:00,84.0,65.0,984.34,7.25,12.58,13.13,6.86,11.07,11.3
2024-06-03 01:24:00,84.0,64.0,984.33,7.11,11.88,13.21,7.8,10.77,11.04
2024-06-03 01:26:00,84.0,64.0,984.32,8.15,13.29,15.2,7.04,11.67,11.82
2024-06-03 01:28:00,84.0,64.0,984.27,8.07,13.56,13.8,6.68,10.41,10.91
2024-06-03 01:30:00,84.0,64.0,984.28,7.85,14.28,15.75,7.88,11.23,11.75
2024-06-03 01:32:00,84.0,64.0,984.33,9.12,13.52,14.82,8.68,12.7,13.49
2024-06-03 01:34:00,84.0,64.0,984.3,10.23,17.23,18.25,9.54,14.33,15.06
2024-06-03 01:36:00,84.0,64.0,984.27,10.91,17.44,19.18,10.18,16.84,17.95
2024-06-03 01:38:00,84.0,64.0,984.3,10.77,16.82,17.4,9.85,15.85,16.46
2024-06-03 01:40:00,84.0,64.0,984.34,9.96,16.4,17.82,10.67,16.91,17.25
2024-06-03 01:42:00,84.0,64.0,984.31,9.62,15.64,16.85,10.67,15.86,16.47
2024-06-03 01:44:00,84.0,64.0,984.28,10.86,17.16,18.3,10.09,16.42,16.76
2024-06-03 01:46:00,84.0,64.0,984.27,10.47,16.08,19.14,9.51,15.8,16.45
2024-06-03 01:48:00,84.0,64.0,984.24,9.76,15.49,16.85,9.18,14.14,14.65
2024-06-03 01:50:00,84.0,64.0,984.25,8.7,14.85,16.89,8.35,11.89,13.39
2024-06-03 01:52:00,84.0,64.0,984.26,7.16,12.42,13.42,7.81,12.12,12.79
2024-06-03 01:54:00,84.0,64.0,984.2,7.32,10.86,12.27,7.25,12.27,12.6
2024-06-03 01:56:00,84.0,64.0,984.17,7.4,12.33,14.19,7.86,12.45,12.5
2024-06-03 01:58:00,84.0,64.0,984.12,8.98,15.48,15.93,7.59,13.66,13.91
2024-06-03 02:00:00,84.0,65.0,984.12,8.41,13.85,15.11,7.61,12.9,12.93
2024-06-03 02:02:00,84.0,65.0,984.09,8.07,13.82,16.71,8.26,12.78,13.05
2024-06-03 02:04:00,84.0,64.0,984.07,7.49,12.49,13.6,7.68,11.61,12.12
2024-06-03 02:06:00,84.0,64.0,984.07,7.56,13.71,15.13,7.13,10.78,11.54
2024-06-03 02:08:00,84.0,64.0,984.08,7.54,12.34,12.75,7.1,11.59,11.79
2024-06-03 02:10:00,84.0,64.0,984.11,7.24,11.89,13.52,7.1,11.38,11.6
2024-06-03 02:12:00,84.0,64.0,984.07,6.94,10.92,12.17,6.18,9.68,9.98
2024-06-03 02:14:00,84.0,64.0,984.1,7.22,11.87,13.31,5.92,9.89,10.34
2024-06-03 02:16:00,84.0,65.0,984.1,6.29,9.88,11.24,6.33,10.19,10.88
2024-06-03 02:18:00,84.0,64.0,984.06,7.02,12.59,13.16,5.96,9.51,9.55
2024-06-03 02:20:00,84.0,64.0,984.03,7.63,12.54,13.83,6.71,9.47,9.81
2024-06-03 02:22:00,84.0,65.0,984.01,7.44,12.19,14.07,6.74,10.19,10.57
2024-06-03 02:24:00,84.0,65.0,983.97,6.8,11.45,12.73,6.48,9.8,9.8
2024-06-03 02:26:00,84.0,65.0,983.98,7.82,12.45,12.61,7.06,10.17,10.41
2024-06-03 02:28:00,84.0,65.0,983.95,7.0,11.72,12.51,6.93,10.35,11.05
2024-06-03 02:30:00,84.0,65.0,983.92,7.8,12.24,12.54,7.6,11.02,11.33
2024-06-03 02:32:00,84.0,65.0,983.88,7.19,12.41,14.07,7.81,11.3,11.7
2024-06-03 02:34:00,83.0,65.0,983.86,7.21,11.8,12.57,6.94,10.09,10.49
2024-06-03 02:36:00,83.0,65.0,983.86,6.52,11.18,13.41,7.22,11.54,11.66
2024-06-03 02:38:00,83.0,66.0,983.84,7.64,12.84,13.43,6.6,9.83,10.45
2024-06-03 02:40:00,83.0,65.0,983.79,7.53,12.02,12.62,7.09,10.93,11.25
2024-06-03 02:42:00,83.0,65.0,983.8,7.28,12.33,14.63,7.33,11.4,12.07
2024-06-03 02:44:00,83.0,65.0,983.79,6.82,11.27,12.0,6.96,11.87,12.33
2024-06-03 02:46:00,83.0,66.0,983.81,7.16,12.15,13.45,6.73,10.63,11.19
2024-06-03 02:48:00,83.0,65.0,983.8,7.65,12.51,13.19,7.25,10.71,10.91
2024-06-03 02:50:00,83.0,65.0,983.79,7.23,12.13,13.12,6.89,10.82,11.25
2024-06-03 02:52:00,83.0,66.0,983.77,7.73,11.84,12.5,6.89,10.95,11.0
2024-06-03 02:54:00,82.0,66.0,982.37,8.0,12.94,14.39,7.33,11.22,11.28
2024-06-03 02:56:00,83.0,66.0,983.81,7.41,12.23,12.52,6.97,11.43,11.65
2024-06-03 02:58:00,83.0,66.0,983.77,7.68,11.69,12.46,6.75,10.49,10.7
2024-06-03 03:00:00,83.0,66.0,983.8,7.11,11.64,13.13,6.43,10.3,10.75
2024-06-03 03:02:00,83.0,66.0,983.78,7.91,12.64,14.13,7.15,10.51,11.12
2024-06-03 03:04:00,84.0,66.0,983.8,8.09,12.18,13.36,7.31,11.24,11.42
2024-06-03 03:06:00,84.0,66.0,983.82,8.32,13.75,14.34,7.28,10.91,11.36
2024-06-03 03:08:00,84.0,66.0,983.81,7.07,10.58,11.16,7.46,11.38,11.55
2024-06-03 03:10:00,84.0,66.0,983.84,7.24,12.78,14.91,7.52,11.95,12.41
2024-06-03 03:12:00,84.0,66.0,983.81,6.91,12.22,13.96,6.91,10.51,10.75
2024-06-03 03:14:00,84.0,66.0,983.83,7.16,11.35,12.63,7.04,11.0,11.41
2024-06-03 03:16:00,84.0,66.0,983.89,7.15,12.17,13.24,7.41,11.1,11.61
2024-06-03 03:18:00,83.0,66.0,983.88,6.89,11.3,12.5,7.22,11.33,11.55
2024-06-03 03:20:00,84.0,66.0,983.88,7.6,12.65,14.76,6.71,10.22,10.46
2024-06-03 03:22:00,83.0,66.0,983.86,7.6,13.32,14.3,7.03,10.22,10.81
2024-06-03 03:24:00,83.0,66.0,983.87,7.05,12.14,13.59,7.0,11.07,11.32
2024-06-03 03:26:00,83.0,66.0,983.83,7.44,12.93,15.22,6.57,11.07,11.26
2024-06-03 03:28:00,83.0,66.0,983.83,7.65,12.65,14.07,6.95,10.68,11.25
2024-06-03 03:30:00,83.0,66.0,983.83,7.5,12.28,14.41,6.93,11.53,12.07
2024-06-03 03:32:00,83.0,66.0,983.83,7.82,12.66,14.3,7.27,11.68,11.98
2024-06-03 03:34:00,83.0,66.0,983.81,7.36,11.73,12.29,6.89,11.61,12.69
2024-06-03 03:36:00,83.0,66.0,983.86,6.79,11.57,13.36,6.86,11.33,11.83
